user_id;sex;age;qn1;qn2;qn3;qn4;qn5;qn6;qn7;qn8;qn9;qn10;qn11;qn12;qn13;qn14;qn15;qn16;qn17;qn18;qn19;qn20;qn21;qn22;qn23;qn24;qn25;qn26;qn27;qn28;qn29;qn30;qn31;qn32;qn33;qn34;qn35;qn36;qn37;qn38;qn39;qn40;qn41;qn42;qn43;qn44;qn45;qn46;qn47;qn48;qn49;qn50;qn51;qn52;qn53;qn54;qn55;qn56;qn57;qn58;qn59;qn60;Charcteristic;Neuroticism;Extraversion;Openness;Agreeableness;Conscientiousness
2336912603;2;2;3;5;2;4;3;1;1;5;5;5;2;3;3;1;1;3;3;4;1;2;2;4;2;2;5;1;3;5;4;4;2;3;4;3;4;4;2;3;5;3;5;5;1;1;5;3;2;4;1;5;3;3;2;3;3;4;4;1;4;2;4;41;37;43;46;44
1988788063;2;2;3;4;2;5;4;2;2;5;4;4;4;2;2;4;1;2;5;5;4;3;1;4;1;4;5;2;3;5;5;5;2;2;2;4;5;4;1;4;2;4;5;3;1;2;5;5;4;4;4;5;4;3;1;4;4;5;4;1;2;4;1;47;29;45;30;43
3156703701;1;2;4;3;3;1;4;4;3;4;3;3;2;2;2;2;3;3;4;2;4;2;4;3;3;4;4;2;3;4;4;2;4;2;2;3;3;3;3;2;4;3;3;4;2;2;4;3;2;3;1;3;2;3;2;3;3;2;4;2;2;2;5;28;38;39;41;42
1988788063;2;2;1;5;1;5;5;1;1;5;5;5;5;1;1;5;1;1;5;5;5;1;1;5;1;5;5;1;1;5;5;1;1;1;1;5;5;5;1;5;1;5;5;1;1;1;5;5;5;5;5;5;5;1;1;5;5;5;5;1;1;5;1;52;20;48;24;52
1475120274;2;2;5;4;3;3;4;4;5;5;4;3;2;3;2;3;2;3;5;4;3;3;4;4;4;2;5;1;4;4;4;3;4;3;4;4;4;3;5;4;4;4;2;5;1;2;5;2;1;5;3;4;1;5;3;4;4;1;4;2;3;1;3;22;47;48;39;46
1988788063;2;2;2;4;2;4;4;2;2;4;4;4;4;2;2;3;2;2;4;4;4;2;2;4;2;3;4;2;2;4;4;2;2;2;2;4;4;4;2;4;3;4;4;4;2;2;4;4;4;4;4;4;4;3;2;3;4;4;4;2;2;4;1;44;31;42;34;44
1988788063;2;2;2;4;2;4;4;2;2;4;4;4;4;2;2;3;2;2;4;4;4;2;2;4;2;3;4;2;2;4;4;2;2;2;2;4;4;4;2;4;3;4;4;4;2;2;4;3;3;3;3;3;4;3;2;3;4;4;4;2;2;4;1;43;32;41;35;43
1988788063;2;2;2;4;2;4;4;2;2;4;4;4;4;2;2;3;3;3;3;3;3;3;3;4;2;3;4;2;2;4;4;2;2;2;2;4;4;4;2;4;3;4;4;4;2;2;4;3;3;3;3;3;4;3;2;3;4;4;4;2;2;4;1;43;33;40;36;43
1745494521;2;2;3;4;3;3;4;2;3;3;4;2;3;2;2;3;2;2;4;4;3;3;2;4;3;1;5;3;3;4;4;4;3;4;3;3;4;4;3;4;4;3;3;4;3;2;4;2;3;4;2;4;3;4;3;4;4;3;4;3;4;3;4;37;38;39;41;40
3147959571;1;2;1;1;5;3;4;1;1;5;3;4;4;1;1;2;2;2;5;4;5;2;2;4;2;2;5;4;4;5;4;5;1;4;1;4;5;4;1;5;4;2;5;2;2;1;4;4;5;5;2;4;1;1;5;4;4;5;1;1;4;2;1;48;21;40;42;43
5438402939;2;2;2;2;1;1;4;1;1;5;4;2;2;1;1;2;1;5;5;5;5;2;1;5;4;5;4;5;3;4;5;5;1;5;3;3;5;4;3;4;4;2;4;2;1;1;4;5;5;5;3;3;4;2;2;4;5;5;5;1;1;5;1;53;27;52;36;36
1343396344;2;2;1;1;3;3;3;2;2;5;3;3;4;1;1;2;3;2;5;5;4;3;2;3;3;2;5;2;4;5;4;4;2;4;3;3;3;4;3;5;3;3;4;3;1;4;5;5;3;5;3;5;4;4;4;3;3;4;5;3;4;4;1;46;34;45;38;40
2664632411;1;2;4;4;2;3;4;2;4;5;4;4;3;3;1;4;4;2;4;3;4;2;4;2;3;1;4;2;5;5;3;4;4;3;4;4;3;4;4;4;4;3;3;4;2;4;4;2;3;3;4;4;4;4;2;3;3;2;5;2;4;3;2;32;46;45;36;42
3087055133;2;2;2;4;1;5;2;2;3;4;5;4;4;4;2;5;2;2;4;3;2;1;1;1;2;2;4;4;1;2;4;4;2;4;4;4;4;4;5;2;2;2;4;4;1;4;4;1;2;4;4;4;4;4;1;3;1;2;5;1;4;4;3;42;46;48;32;36
3845416289;2;2;4;3;5;1;4;3;2;5;5;5;1;1;2;1;1;1;5;4;1;1;3;2;2;1;5;1;4;5;5;3;3;3;1;4;5;1;2;4;2;5;2;4;2;5;5;1;1;4;1;4;1;3;3;4;5;2;2;3;4;2;5;21;35;37;44;51
1276737064;1;2;3;4;2;2;4;2;3;5;2;4;3;3;4;2;3;1;4;4;1;2;3;3;2;1;5;4;3;4;4;4;3;4;3;3;5;3;3;5;4;3;4;3;2;1;5;4;5;5;1;5;3;3;1;3;3;3;3;2;4;3;4;38;35;45;50;46
5255570950;1;2;2;2;4;4;5;2;4;5;3;5;4;2;1;3;1;3;4;4;5;1;2;5;4;1;5;4;2;4;2;3;2;4;4;3;4;5;2;5;3;4;4;3;2;3;5;2;2;4;4;4;4;3;4;4;5;4;3;4;4;4;5;46;32;43;33;48
2807603467;2;2;5;5;5;2;5;4;5;4;2;1;1;4;1;3;1;1;5;5;1;1;5;1;1;1;4;1;5;5;5;1;5;4;4;5;5;2;4;4;5;5;3;3;2;2;5;1;1;3;1;4;1;5;1;5;5;2;5;3;3;2;2;17;51;40;49;49
2189116412;1;2;4;3;3;4;4;3;3;5;4;2;3;3;1;2;3;3;5;4;3;2;3;2;2;3;4;2;3;5;5;4;3;2;2;4;4;3;3;2;4;3;4;4;3;3;4;2;3;3;2;4;3;3;4;4;4;3;4;2;3;3;5;34;37;37;39;41
2873274510;1;2;2;3;3;4;5;3;3;5;4;3;4;3;2;2;2;3;4;5;4;3;2;5;3;4;5;5;2;5;5;5;2;4;4;3;5;5;2;4;5;4;5;5;2;2;5;4;4;5;2;5;4;3;5;2;5;5;5;1;3;4;1;50;34;43;40;45
1685205730;2;3;5;4;3;1;4;4;2;5;2;2;1;2;3;2;2;2;3;4;1;4;4;5;5;1;4;2;2;4;5;2;4;2;2;5;4;2;2;4;3;4;4;2;1;2;4;2;2;4;2;5;2;4;1;4;4;2;5;3;2;1;4;24;32;44;48;44
1961713143;2;2;3;2;1;4;2;3;4;5;4;4;2;5;1;5;4;4;4;1;3;3;2;2;3;3;4;1;3;5;5;4;3;3;5;5;3;2;4;3;5;2;5;4;1;2;3;3;2;3;4;4;4;4;1;5;4;2;4;1;5;2;3;36;46;49;38;39
2984833100;2;2;5;4;5;2;4;3;2;2;3;2;2;2;1;4;1;1;5;4;2;2;2;1;1;1;1;1;4;5;5;2;5;5;2;4;4;4;3;2;4;4;1;5;2;2;5;1;2;2;1;4;2;5;5;3;4;1;4;1;4;1;4;22;45;31;47;42
1948106443;2;2;3;4;2;1;4;3;5;2;3;4;2;3;5;1;2;1;4;1;1;3;2;5;4;1;5;3;2;4;4;3;3;3;1;5;4;2;3;2;5;3;3;4;5;2;3;2;1;5;1;2;2;4;1;4;4;2;5;1;2;2;4;30;44;36;50;41
2188386994;1;2;4;2;2;4;4;2;4;5;2;3;4;2;1;2;4;3;4;4;2;3;2;3;1;2;5;2;2;4;3;2;2;3;2;3;5;4;2;3;4;2;4;3;1;2;4;4;4;5;2;3;4;3;2;3;4;4;3;2;4;5;3;43;31;44;43;42
2662750493;1;2;5;5;4;4;5;3;4;3;5;5;2;4;1;2;1;2;5;3;2;1;2;1;2;1;5;4;4;5;5;4;2;4;4;5;5;4;5;3;3;5;2;2;2;3;5;3;3;4;2;5;2;5;3;3;5;3;5;2;5;3;5;34;49;40;44;51
2412674921;2;2;3;4;2;3;2;5;5;5;4;2;2;4;1;4;4;3;5;3;3;3;4;2;2;2;4;3;4;4;4;3;4;4;5;4;5;3;5;3;5;3;2;5;2;2;4;2;2;4;3;3;2;4;1;4;3;4;4;1;4;2;2;29;50;49;40;40
2363704640;2;2;4;4;4;3;4;5;3;3;4;3;1;2;3;3;3;2;2;3;2;2;3;2;2;2;4;3;3;4;5;2;3;3;3;4;4;3;3;3;3;3;3;4;3;2;4;2;2;3;1;3;2;4;2;3;3;1;3;3;3;2;4;26;40;33;43;43
3478584024;2;2;3;3;3;4;4;3;4;5;4;3;2;3;4;5;2;4;4;4;3;2;2;2;1;2;4;2;3;3;4;3;3;4;5;5;5;3;4;5;3;3;2;5;1;2;4;1;2;5;4;4;2;4;1;4;4;4;5;1;5;2;3;33;45;48;37;44
2609770415;2;2;4;3;5;3;3;4;2;3;4;2;4;2;5;1;3;3;4;4;3;2;2;5;2;4;4;3;2;3;4;4;2;2;4;3;4;4;2;2;5;3;2;3;2;2;5;4;4;4;2;2;4;3;1;3;4;2;4;2;3;4;4;38;28;37;41;38
1741590407;1;2;5;4;3;2;3;5;3;5;4;4;2;2;2;4;2;2;4;4;2;3;4;3;3;2;4;2;4;4;4;3;4;2;4;4;4;2;3;2;4;3;1;3;2;4;4;2;2;4;2;3;2;4;4;4;3;2;4;2;4;2;3;21;38;41;40;40
2907642443;2;2;4;4;3;3;3;2;3;5;3;2;3;3;2;3;3;2;4;3;4;3;4;4;2;3;4;3;2;4;4;4;3;2;2;4;4;4;3;3;5;3;5;4;1;2;4;5;2;3;2;3;3;4;2;2;3;2;3;1;2;1;3;38;37;42;41;39
2035954091;1;2;4;3;1;3;5;4;3;5;2;1;1;3;1;1;3;1;5;4;1;3;2;3;1;1;4;3;3;3;4;2;3;4;5;4;4;4;4;5;5;4;2;5;2;1;5;3;3;5;1;4;3;3;1;3;4;4;5;2;5;4;4;32;41;52;53;43
1581374044;2;2;3;4;2;4;3;2;2;3;2;4;3;2;3;4;4;3;4;3;4;4;2;4;3;4;3;5;3;2;3;4;2;2;2;3;4;4;2;3;4;3;2;3;2;2;3;4;4;4;3;2;3;3;2;2;2;2;2;2;2;2;3;41;30;42;35;36
1178008717;1;2;5;3;5;3;5;3;4;5;4;5;3;2;4;4;2;2;5;4;2;2;3;3;2;1;5;4;4;5;5;2;3;3;2;3;5;3;4;5;3;4;4;5;2;4;5;4;4;5;1;2;2;4;2;3;4;4;5;4;2;4;5;36;41;38;39;47
1864835374;2;2;3;2;4;5;4;4;5;5;2;4;2;3;2;4;4;4;5;4;3;3;3;4;5;2;4;3;2;4;4;3;3;4;4;3;4;3;2;4;4;3;3;4;1;2;4;5;4;5;2;2;2;4;1;2;2;1;4;2;3;1;3;34;36;50;40;42
1691144147;2;2;5;4;2;3;3;3;2;4;3;3;2;4;2;4;2;2;5;4;2;3;4;3;3;2;4;2;4;4;4;2;4;4;4;4;4;4;4;4;4;4;4;4;4;2;4;4;2;4;2;3;3;4;2;3;3;4;4;1;3;3;3;33;43;45;42;40
1401375075;2;3;4;5;4;3;4;4;4;4;4;5;2;1;3;3;1;2;3;3;2;1;4;3;4;1;4;1;2;5;4;2;4;3;5;4;4;3;3;4;4;3;2;3;1;2;4;2;4;4;2;4;3;4;2;4;4;2;4;2;3;2;5;25;37;43;42;46
3192801880;2;2;2;3;2;2;2;2;1;3;4;1;4;2;4;3;5;4;2;4;4;5;2;4;4;2;2;4;2;4;3;4;2;2;3;2;2;4;3;4;3;2;4;4;1;2;4;4;4;4;4;2;5;2;2;2;2;2;4;1;3;2;1;47;29;42;36;29
3206193355;2;2;5;5;1;2;4;4;5;3;5;3;2;5;1;2;2;1;5;5;1;2;4;5;3;1;5;4;4;5;4;3;4;2;5;5;5;4;4;3;5;3;5;4;1;1;4;5;4;5;2;3;5;5;1;3;4;2;5;1;5;2;3;35;43;50;50;44
1581374044;2;2;2;5;2;3;3;2;2;3;2;4;3;2;2;3;4;3;4;3;4;4;2;4;3;4;3;4;2;3;4;4;2;3;2;2;5;4;2;4;5;3;4;3;1;3;3;4;4;4;3;2;3;3;3;2;3;4;2;1;2;3;1;45;31;44;37;37
3350515144;2;2;3;4;2;4;3;2;4;5;4;2;1;3;2;3;2;2;5;2;4;4;2;2;5;2;4;3;3;4;2;3;2;2;4;3;4;2;4;3;4;1;4;4;1;4;3;4;2;4;3;2;2;4;4;2;2;4;5;1;4;2;3;37;45;48;35;32
1781661685;2;2;2;3;5;3;3;2;5;5;4;3;3;3;1;4;5;4;5;3;3;4;1;5;3;1;4;5;3;4;5;5;1;1;5;4;4;5;5;2;5;3;5;5;1;1;4;5;5;5;4;1;5;4;1;1;2;4;3;1;2;1;1;54;37;48;43;37
1132076487;2;2;2;3;4;4;3;3;2;4;4;2;3;1;5;4;3;3;3;5;3;4;3;5;4;4;3;4;2;4;2;4;3;2;4;3;4;4;2;4;3;3;3;3;2;4;4;4;4;4;3;3;3;3;2;2;3;3;3;1;4;3;3;40;25;41;32;35
3206193355;2;3;3;3;1;2;2;1;2;5;5;1;5;5;1;1;5;5;5;5;5;5;1;4;4;2;4;5;3;3;3;5;2;5;4;2;1;5;5;5;4;1;3;1;1;3;2;5;5;5;3;4;4;2;1;5;1;5;5;3;3;5;1;54;35;54;34;24
3206193355;2;2;3;4;2;2;3;3;4;5;5;2;2;2;1;4;4;2;4;3;2;4;4;3;3;1;4;2;4;3;3;3;4;2;2;4;3;3;4;5;4;2;3;3;1;2;3;3;3;4;3;2;4;4;1;2;2;2;5;3;2;4;3;31;41;48;40;32
1748053351;2;2;4;2;3;2;3;4;4;4;2;4;3;2;1;3;4;4;5;4;2;4;3;5;2;2;4;4;2;4;4;4;2;2;4;3;4;3;3;3;4;3;4;3;1;1;4;4;3;4;2;3;4;3;2;3;3;2;4;1;2;4;3;39;31;46;44;38
3743070320;2;2;5;3;1;2;3;3;3;5;3;2;4;4;4;4;5;4;5;3;3;5;4;2;4;3;2;5;2;5;4;4;3;2;2;3;2;4;3;3;5;2;4;4;5;2;3;4;2;4;2;3;3;4;1;3;2;4;5;1;4;5;3;41;41;42;42;28
1704895141;1;2;4;4;3;2;4;4;4;4;3;4;2;3;2;2;2;1;4;3;4;2;3;2;2;2;4;2;4;5;3;2;4;2;1;5;4;2;4;1;4;3;1;4;2;3;4;2;2;3;2;4;2;4;2;3;4;2;5;1;3;3;2;23;45;36;42;44
2400506010;2;2;5;5;5;1;5;5;5;5;5;1;1;1;1;5;4;1;1;1;1;5;5;4;1;1;5;5;5;5;5;1;5;4;5;5;5;5;3;5;5;4;5;5;3;1;5;5;1;5;1;5;1;5;1;4;4;1;5;3;5;5;2;28;50;40;49;45
2813294935;2;2;4;3;3;5;4;4;3;4;4;2;1;2;2;4;2;2;3;5;3;3;4;4;3;2;2;4;3;4;3;4;4;3;2;3;4;3;3;4;5;2;3;4;2;2;3;4;2;4;3;2;2;4;1;4;4;2;3;1;4;2;3;29;35;43;36;34
2449928667;1;2;4;2;1;2;4;2;2;4;4;2;3;1;1;4;4;2;5;5;2;4;2;3;2;1;2;1;2;4;4;3;2;2;2;3;3;4;2;2;2;3;4;2;1;4;4;1;4;5;1;2;1;4;5;4;4;4;3;1;5;4;3;34;26;43;40;35
2449928667;1;2;4;2;1;2;4;2;2;4;4;3;3;1;1;4;2;2;5;5;2;2;2;3;2;1;4;1;2;4;4;3;2;2;2;3;4;4;2;2;2;4;4;2;1;4;4;1;4;5;1;2;1;4;5;4;4;4;3;1;5;4;3;34;26;43;40;40
1197902041;1;2;4;3;2;2;4;3;3;5;3;2;3;3;2;4;4;3;5;2;2;4;3;1;2;3;2;5;2;4;3;4;3;3;5;2;3;4;3;2;3;2;4;4;1;2;3;4;4;4;4;4;4;3;2;3;2;4;2;2;4;4;3;42;37;46;37;32
2761106523;2;2;2;1;3;5;2;3;3;5;3;1;2;2;4;5;4;2;5;3;2;4;3;4;2;2;5;1;2;4;4;4;3;2;2;3;4;3;2;5;2;2;4;5;1;2;4;3;3;5;4;4;4;2;2;3;2;2;4;1;4;2;3;34;31;45;35;36
2186123920;2;2;2;2;2;3;3;2;2;5;5;2;4;2;3;2;3;4;4;4;4;2;2;4;2;2;2;4;2;3;3;3;2;2;4;4;3;4;2;4;4;2;3;4;2;2;2;3;4;4;2;4;3;3;3;3;3;2;4;3;3;3;1;43;29;43;39;34
5380895667;2;2;4;3;3;4;5;4;4;4;4;5;2;3;5;1;1;2;4;3;2;2;3;5;3;1;4;1;3;4;5;4;4;3;4;5;5;1;4;4;4;3;2;5;1;2;5;4;1;5;5;4;2;4;1;5;5;2;5;1;5;2;5;25;43;45;43;47
2941771205;2;2;5;5;5;1;5;2;3;4;2;3;1;2;2;1;2;2;4;5;1;2;1;3;1;1;4;1;3;5;4;2;4;1;1;5;5;2;4;2;3;2;1;4;1;4;2;2;1;4;1;4;2;4;1;5;5;1;5;1;5;1;4;24;40;37;49;45
1031615211;1;2;3;3;3;3;3;3;5;3;2;4;3;5;3;3;1;1;4;2;2;2;1;3;2;2;4;2;3;3;4;3;3;3;3;3;4;4;4;3;4;3;4;4;3;2;5;3;4;5;2;3;4;5;1;3;3;3;4;3;2;3;2;38;45;40;42;40
1230493254;2;2;4;4;4;3;4;4;4;4;4;4;3;3;3;3;4;2;4;4;2;2;2;2;2;2;3;3;3;3;4;4;4;4;4;4;4;4;4;4;3;4;4;4;2;2;4;4;4;4;2;4;4;4;3;3;4;4;4;3;4;4;5;38;42;40;42;43
1497245827;2;2;1;2;3;4;2;1;2;4;4;5;5;2;1;3;2;4;5;4;3;3;1;2;2;4;4;5;3;4;4;4;1;2;5;2;4;4;2;4;4;3;5;3;1;1;4;4;4;3;2;3;4;2;2;1;1;5;1;1;1;4;1;56;27;47;37;35
1960593567;2;2;4;3;3;2;3;4;2;2;3;3;2;2;2;4;3;2;2;4;2;3;2;4;5;3;5;3;3;4;4;3;3;3;4;3;4;4;3;2;4;3;4;4;2;2;4;3;4;4;3;4;4;2;3;3;3;4;4;2;2;4;5;37;32;39;39;40
2816886657;1;2;2;3;4;4;3;2;2;5;5;5;3;2;2;5;4;3;5;5;3;3;3;3;3;3;4;5;3;3;5;3;3;2;3;2;4;4;3;3;2;3;4;5;2;3;4;4;4;3;3;4;1;2;1;2;3;2;1;1;4;3;3;40;29;45;33;43
2837539440;2;2;3;4;4;4;4;4;4;5;2;2;1;3;2;1;4;1;4;2;1;2;3;2;2;1;4;1;4;4;4;3;4;4;2;4;4;3;4;4;4;2;3;3;5;4;4;2;3;5;1;2;2;4;3;3;4;3;5;1;4;2;4;26;46;39;47;41
1651048770;2;2;4;3;4;3;4;3;5;4;5;5;3;4;5;2;3;4;5;2;1;2;2;1;1;2;4;4;5;5;4;4;4;5;3;3;4;2;5;2;3;4;4;4;2;2;5;3;2;4;2;5;3;4;2;3;4;2;5;1;2;2;2;36;53;36;40;48
3721351994;1;2;4;4;2;1;5;2;3;5;4;4;2;2;2;2;2;1;4;4;3;1;3;2;1;1;5;1;4;4;4;4;3;2;4;4;5;2;2;2;4;5;5;5;1;4;5;2;1;5;2;4;2;5;1;4;4;4;5;2;2;2;5;31;43;45;41;50
1757044061;2;2;2;4;3;2;5;2;4;5;4;1;4;2;1;3;1;3;5;2;1;3;1;4;1;2;5;4;1;4;5;3;1;2;4;5;5;4;3;5;4;5;1;4;5;4;5;5;5;5;1;2;4;3;1;3;4;3;4;1;2;4;1;46;34;46;44;41
1527244813;1;2;1;1;3;4;2;1;1;5;5;1;4;2;2;4;5;2;5;5;4;5;1;4;2;1;4;4;1;3;3;4;1;1;4;2;3;5;1;4;5;1;3;3;1;1;2;5;5;5;3;3;5;1;1;2;1;4;3;2;1;4;1;52;18;49;35;27
3953809796;1;2;2;1;2;1;1;2;4;3;4;3;3;1;3;5;5;2;2;2;2;5;5;4;1;2;3;1;2;3;5;5;1;1;1;3;3;4;3;1;5;1;5;1;5;5;3;5;5;1;1;1;1;1;1;1;1;3;5;1;2;1;4;38;26;30;42;28
1559597820;2;2;4;3;2;3;3;5;4;5;5;3;2;3;5;1;2;2;3;4;3;2;2;1;1;1;3;4;3;5;5;5;2;4;5;4;4;3;4;5;2;3;3;4;3;2;3;2;1;5;3;3;2;4;4;3;3;1;3;1;4;1;2;30;44;40;42;37
1639085873;2;2;3;3;3;5;4;2;3;4;5;4;2;2;4;5;5;5;4;1;3;4;2;5;2;2;4;4;3;5;4;5;1;3;1;3;5;5;3;5;4;2;5;5;2;2;3;5;4;3;4;3;5;3;4;3;3;5;4;4;4;5;1;52;37;33;34;37
2790272472;2;2;3;4;4;2;3;4;4;5;4;4;2;1;4;3;2;4;5;4;4;4;3;5;4;2;4;3;4;5;3;4;4;2;4;4;4;2;3;4;2;3;5;5;2;4;4;2;3;4;4;3;4;4;4;3;3;2;4;1;4;2;3;34;37;42;35;38
2028964017;1;2;2;3;5;1;5;3;4;5;5;4;2;2;2;1;1;1;4;4;1;2;2;2;1;1;5;1;4;5;5;3;3;2;5;4;5;2;3;4;5;4;2;5;1;1;5;1;1;5;1;3;1;3;1;4;5;2;5;2;4;2;4;26;42;44;51;48
1640001947;1;2;5;5;3;5;5;4;5;5;5;3;1;4;1;4;1;2;5;2;1;1;4;1;1;1;5;1;3;4;5;1;5;2;5;5;5;2;5;5;5;5;2;5;1;4;5;1;1;5;3;5;1;5;1;5;5;1;5;1;3;1;5;17;53;51;38;54
1275630994;1;2;3;3;3;2;2;1;3;5;4;4;3;5;3;5;5;3;5;2;4;5;1;1;1;3;2;2;2;5;5;5;1;5;5;4;2;4;3;2;3;1;5;2;3;2;3;4;4;3;3;4;3;3;3;4;3;4;5;5;4;3;1;46;42;35;37;31
1972827681;1;2;3;5;5;1;3;3;2;5;1;3;4;1;1;1;3;1;5;5;2;3;3;3;2;1;5;4;3;5;3;3;3;2;5;3;2;5;3;5;5;1;5;5;1;3;5;4;5;5;4;4;4;4;5;1;2;5;2;1;5;4;4;44;32;45;50;36
2516379664;1;2;3;4;1;2;5;2;3;5;3;3;2;2;4;4;2;2;3;4;3;1;1;2;1;1;4;1;3;4;3;4;3;3;5;2;4;3;2;5;2;2;3;3;4;3;3;2;3;4;3;3;2;3;3;4;3;4;3;1;4;2;3;34;35;42;36;40
2435463834;1;2;2;3;3;4;4;3;3;5;2;4;3;2;2;2;2;1;1;4;2;2;2;4;1;4;5;1;3;4;5;4;2;2;2;4;4;4;2;3;4;4;2;4;3;3;4;2;3;5;2;4;3;3;4;3;4;4;4;3;4;4;4;35;33;34;43;43
1831370100;1;2;2;3;4;2;4;2;3;5;4;2;4;1;3;2;2;2;4;3;2;4;2;2;2;2;4;1;2;4;4;3;2;3;2;4;4;4;2;2;4;3;3;4;2;2;4;3;4;3;3;3;3;3;4;3;3;2;4;2;4;3;4;38;34;35;44;37
1960981867;2;2;3;4;2;4;3;2;3;4;2;3;4;3;1;3;2;4;5;4;3;4;1;5;1;2;4;2;2;2;2;3;1;2;2;3;3;4;3;4;4;3;4;4;4;2;4;4;5;5;3;2;5;3;3;2;3;4;4;3;4;1;1;48;32;42;40;37
3277898675;1;2;1;3;2;3;1;1;3;5;5;3;4;1;3;2;4;3;5;4;3;4;1;4;3;2;3;5;1;4;2;4;1;3;3;3;2;4;3;3;2;1;5;3;1;2;3;5;5;4;3;2;5;4;5;2;1;4;4;2;3;4;1;55;30;42;36;26
3722006112;2;2;4;3;3;4;5;5;5;4;4;4;1;5;4;3;2;4;5;2;3;1;5;4;4;1;5;4;4;5;5;5;5;5;4;5;5;4;5;2;4;3;4;4;4;2;5;4;1;3;1;4;1;5;2;4;4;3;5;3;2;4;2;30;52;37;42;45
5134005478;1;2;3;4;2;2;3;1;3;4;3;4;1;3;2;2;3;2;4;3;2;2;3;3;2;2;4;3;3;4;3;3;3;2;2;3;4;3;3;4;4;3;2;4;3;3;4;3;4;3;1;3;2;5;2;2;4;2;5;3;4;2;4;32;40;39;45;43
5317621580;1;2;3;2;3;2;4;3;4;4;4;3;2;3;2;3;3;3;4;3;3;3;3;4;4;3;4;4;2;4;4;3;2;3;4;4;3;4;2;4;3;2;2;2;3;4;4;3;3;3;2;2;4;3;2;2;4;2;3;2;4;2;3;37;32;43;40;39
2271594711;2;2;5;4;2;4;4;2;4;4;5;4;4;4;2;4;4;4;4;3;2;2;1;2;2;2;3;2;2;5;5;4;2;3;4;4;5;4;4;4;4;4;3;4;2;2;4;4;4;4;4;2;4;3;4;4;4;2;2;2;4;2;5;41;39;41;38;44
1624454703;1;2;1;2;1;3;4;1;4;4;5;1;5;3;2;4;5;5;5;4;4;5;1;3;2;1;4;4;3;4;5;3;1;3;2;3;4;4;4;2;1;4;2;3;5;3;3;5;5;4;5;5;5;1;1;4;2;5;1;2;5;5;1;55;30;40;33;37
1624454703;1;2;1;2;1;3;4;1;4;4;5;1;5;3;2;4;5;5;5;4;4;5;1;3;2;1;4;4;3;4;5;3;1;3;2;3;4;4;4;2;1;4;2;3;5;3;3;5;5;4;5;5;5;1;1;4;2;5;1;2;5;5;1;55;30;40;33;37
1624454703;1;2;1;2;1;3;4;1;4;4;5;1;5;3;2;4;5;5;5;4;4;5;1;3;2;1;4;4;3;4;5;3;1;3;2;3;4;4;4;2;1;4;2;3;5;3;3;5;5;4;5;5;5;1;1;4;2;5;1;2;5;5;1;55;30;40;33;37
2884892540;2;2;4;5;4;1;4;4;4;4;1;5;2;1;4;1;4;1;3;4;1;3;4;5;1;1;5;4;4;4;5;4;4;4;3;4;4;4;2;2;4;4;3;2;1;4;4;2;2;4;1;1;3;4;4;2;4;4;5;4;1;2;4;31;38;32;50;44
5019356198;1;2;1;1;1;3;1;1;3;5;5;2;4;3;1;4;5;4;4;4;4;4;1;2;1;3;1;5;2;4;3;4;1;3;5;1;1;5;1;3;5;1;5;4;2;4;1;5;5;5;5;1;5;1;2;1;1;5;5;4;2;2;1;58;30;45;30;22
1647036031;1;2;5;2;1;1;4;5;5;5;3;1;1;1;5;1;3;1;5;2;1;3;5;3;4;2;5;1;2;3;4;4;5;2;2;4;5;2;2;4;4;3;1;3;2;3;5;1;1;5;2;2;4;5;5;4;4;1;5;5;5;1;4;16;39;40;48;42
2252367835;1;2;4;5;4;4;4;4;3;2;5;4;2;3;5;2;1;2;3;4;3;3;3;4;4;1;5;2;4;5;3;4;2;3;2;3;4;4;2;4;5;3;3;4;4;2;5;2;1;5;2;5;2;3;2;4;4;1;5;3;2;4;5;29;41;33;38;42
2287686493;1;2;4;4;5;4;5;2;4;5;1;4;4;3;4;1;5;3;4;3;3;2;3;2;1;1;4;1;4;4;4;1;3;3;5;4;5;4;4;3;3;2;5;5;1;4;5;3;3;3;1;4;3;4;2;3;4;5;5;1;5;2;5;40;46;40;46;51
1790027350;1;1;2;2;2;3;2;2;1;4;2;1;2;1;1;1;2;2;5;5;2;1;4;4;2;1;5;3;2;2;4;4;2;4;3;4;2;5;1;4;5;1;5;2;3;1;1;5;4;4;4;5;3;2;2;2;1;2;3;1;4;4;4;41;23;47;49;29
1196045420;1;2;4;1;2;4;3;1;3;5;4;5;1;4;1;5;5;4;5;5;5;2;1;1;2;5;2;5;2;5;4;4;1;3;1;1;2;3;1;2;2;2;5;2;1;2;2;5;5;5;1;2;2;2;1;2;4;4;2;2;2;2;1;46;27;44;29;37
1751053301;2;2;2;2;2;4;3;2;2;4;2;2;3;2;4;4;4;2;3;3;2;2;2;2;1;2;3;4;2;4;4;4;2;3;4;4;4;4;3;4;4;3;4;4;2;2;3;2;3;4;3;4;4;3;4;3;3;4;5;2;3;4;1;43;36;38;41;37
2007957961;1;2;2;4;3;4;4;3;3;5;4;2;2;5;3;4;2;3;5;4;4;2;3;3;4;2;4;2;2;4;3;3;3;2;2;4;4;4;4;4;4;3;4;3;4;3;4;4;4;4;3;3;2;3;1;3;4;3;5;2;3;2;3;37;38;43;35;41
